date,observed_monthly_twsa,model_reconstructed_monthly_twsa,observed_ma12,model_reconstructed_ma12,residual_model_minus_observed,source_segment
2024-11-01,-69.95341573012297,-89.31169636529819,-105.23989769007876,-76.80489058774845,-19.35828063517522,strict recursive validation
2024-12-01,-78.50441025339062,-88.89362616819278,-104.2006183626484,-79.96717964095012,-10.389215914802165,strict recursive validation
2025-01-01,-47.370277795737934,-85.55959863942996,-97.46165309723024,-82.51601139189934,-38.18932084369203,strict recursive validation
2025-02-01,-52.162287195631,-81.14858551305667,-90.62570192140612,-84.3702656277233,-28.98629831742567,strict recursive validation
2025-03-01,-55.92148518289289,-76.69284363073245,-87.39821027977605,-84.96617489538725,-20.771358447839567,strict recursive validation
2025-04-01,-124.8863518653855,-72.85584540647403,-88.76934785908094,-82.74956411602234,52.03050645891148,strict recursive validation
2025-05-01,-114.608809219642,-70.44026751798526,-87.71609553011302,-77.27237383010124,44.168541701656736,strict recursive validation
2025-06-01,-142.85208657958086,-69.33033616823093,-85.69072125939715,-73.13527243815001,73.52175041134993,strict recursive validation
2025-07-01,-89.03388855049128,-85.49658639711276,-80.53405833038047,-75.25260324758426,3.537302153378519,strict recursive validation
2025-08-01,-1.867522269614908,-53.40930993837253,-75.7961033288361,-76.51849775991973,-51.54178766875762,strict recursive validation
2025-09-01,-6.603535358152204,-53.72334165853397,-69.68971498454982,-75.77809215070938,-47.11980630038177,strict recursive validation
2025-10-01,9.437722951280708,-76.73755712789432,-64.5271955874468,-75.29996621094283,-86.17528007917502,strict recursive validation
