date,scenario,climate_component_mm,component_lower_mm,component_upper_mm,risk_index,assumption,residual_assumption_mm,residual_p05_mm,residual_p25_mm,residual_p75_mm,residual_p95_mm,total_twsa_reconstruction_mm,p05,p25,p50,p75,p95,projection_type,total_twsa_ma12_mm
2027-04-01,ssp126,-10.680931313421413,-20.51481633723348,0.3688579884013889,-0.9735751439739986,B_trend_capped_persistence_residual,92.83278809129024,-136.51211800000002,-76.16655499999999,92.83278809129024,130.65589,82.15185677786882,-157.02693433723348,-86.8474863134214,82.15185677786882,82.15185677786882,131.0247479884014,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,89.1910918234675
2027-05-01,ssp126,-6.106059426597321,-10.425840359685408,2.777971615424912,-0.9498090940618426,B_trend_capped_persistence_residual,92.99705913851814,-136.51211800000002,-76.16655499999999,92.99705913851814,130.65589,86.89099971192081,-146.9379583596854,-82.27261442659731,86.89099971192081,86.89099971192081,133.43386161542492,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,88.66844810464131
2027-06-01,ssp126,-16.504949543852995,-26.2808840364522,-2.2782626168629463,-0.9295384798136408,B_trend_capped_persistence_residual,93.16680588732034,-136.51211800000002,-76.16655499999999,93.16680588732034,130.65589,76.66185634346735,-162.7930020364522,-92.671504543853,76.66185634346735,76.66185634346735,128.37762738313705,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,87.33980010771002
2027-07-01,ssp126,7.914972066110835,-13.740632335633684,28.20852377814564,-0.9295384798136408,B_trend_capped_persistence_residual,93.33107693454826,-136.51211800000002,-76.16655499999999,93.33107693454826,130.65589,101.2460490006591,-150.2527503356337,-68.25158293388915,101.2460490006591,101.2460490006591,158.86441377814563,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,88.61962590146008
2027-08-01,ssp126,13.445061751457782,-10.028566176507878,39.70590352294941,-0.9295384798136408,B_trend_capped_persistence_residual,93.50082368335045,-136.51211800000002,-76.16655499999999,93.50082368335045,130.65589,106.94588543480825,-146.54068417650788,-62.7214932485422,106.94588543480825,106.94588543480825,170.36179352294943,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,90.78131991468832
2027-09-01,ssp126,7.096287863630161,-9.234035509602172,18.707894224361056,-0.9295384798136408,B_trend_capped_persistence_residual,93.67057043215264,-136.51211800000002,-76.16655499999999,93.67057043215264,130.65589,100.7668582957828,-145.74615350960218,-69.07026713636982,100.7668582957828,100.7668582957828,149.36378422436104,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,92.41261173286068
2027-10-01,ssp126,9.171213930369976,-9.4061342935354,22.754984760657663,-0.9295384798136408,B_trend_capped_persistence_residual,93.83484147938056,-136.51211800000002,-76.16655499999999,93.83484147938056,130.65589,103.00605540975054,-145.9182522935354,-66.99534106963002,103.00605540975054,103.00605540975054,153.41087476065766,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,94.03597802210136
2027-11-01,ssp126,-3.331267460094025,-11.37740302278159,7.026244518788041,-0.9295384798136408,B_trend_capped_persistence_residual,94.00458822818275,-136.51211800000002,-76.16655499999999,94.00458822818275,130.65589,90.67332076808871,-147.8895210227816,-79.49782246009401,90.67332076808871,90.67332076808871,137.68213451878805,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,93.49964943932008
2027-12-01,ssp126,3.220999648789073,-11.170237485023684,7.07851514175977,-0.9295384798136408,B_trend_capped_persistence_residual,94.16885927541068,-136.51211800000002,-76.16655499999999,94.16885927541068,130.65589,97.38985892419976,-147.6823554850237,-72.94555535121091,97.38985892419976,97.38985892419976,137.73440514175977,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,93.89931219231458
2028-01-01,ssp126,12.00721992567557,-11.170237485023684,41.38786906447852,-0.9295384798136408,B_trend_capped_persistence_residual,94.33860602421288,-136.51211800000002,-76.16655499999999,94.33860602421288,130.65589,106.34582594988844,-147.6823554850237,-64.15933507432442,106.34582594988844,106.34582594988844,172.04375906447854,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,94.92519326703696
2028-02-01,ssp126,17.547226036167064,-6.390045036134195,41.87377306868672,-0.9295384798136408,B_trend_capped_persistence_residual,94.50835277301506,-136.51211800000002,-76.16655499999999,94.50835277301506,130.65589,112.05557880918212,-142.9021630361342,-58.61932896383293,112.05557880918212,112.05557880918212,172.52966306868672,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,96.079952132132
2028-03-01,ssp126,28.95000249341172,6.303537667815389,42.867125653720976,-0.9295384798136408,B_trend_capped_persistence_residual,94.66714811866872,-136.51211800000002,-76.16655499999999,94.66714811866872,130.65589,123.61715061208044,-130.20858033218462,-47.21655250658827,123.61715061208044,123.61715061208044,173.52301565372096,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,98.97927466980808
2028-04-01,ssp126,22.00535113849412,-0.510660724933997,47.12054475545546,-0.9295384798136408,B_trend_capped_persistence_residual,94.83689486747092,-136.51211800000002,-76.16655499999999,94.83689486747092,130.65589,116.84224600596504,-137.022778724934,-54.16120386150587,116.84224600596504,116.84224600596504,177.77643475545543,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,101.87014043881612
2028-05-01,ssp126,18.861420074587407,0.936653905244583,42.2325824066745,-0.9295384798136408,B_trend_capped_persistence_residual,95.00116591469884,-136.51211800000002,-76.16655499999999,95.00116591469884,130.65589,113.86258598928626,-135.57546409475543,-57.30513492541258,113.86258598928626,113.86258598928626,172.8884724066745,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,104.11777262859655
2028-06-01,ssp126,18.18758987056435,0.936653905244583,30.00277129945636,-0.9295384798136408,B_trend_capped_persistence_residual,95.17091266350104,-136.51211800000002,-76.16655499999999,95.17091266350104,130.65589,113.35850253406538,-135.57546409475543,-57.97896512943564,113.35850253406538,113.35850253406538,160.65866129945636,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,107.17582647781306
2028-07-01,ssp126,32.24700989416403,15.731521241176583,50.50290532419942,-0.9295384798136408,B_trend_capped_persistence_residual,95.33518371072896,-136.51211800000002,-76.16655499999999,95.33518371072896,130.65589,127.58219360489298,-120.78059675882344,-43.91954510583596,127.58219360489298,127.58219360489298,181.15879532419945,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,109.37050519483256
2028-08-01,ssp126,50.84763371446135,43.36577347560716,69.77528871476741,-0.9295384798136408,B_trend_capped_persistence_residual,95.50493045953117,-136.51211800000002,-76.16655499999999,95.50493045953117,130.65589,146.3525641739925,-93.14634452439284,-25.31892128553864,146.3525641739925,146.3525641739925,200.4311787147674,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,112.6543950897646
2028-09-01,ssp126,46.99663487434808,32.03310530908042,68.89405757728,-0.9295384798136408,B_trend_capped_persistence_residual,95.67467720833334,-136.51211800000002,-76.16655499999999,95.67467720833334,130.65589,142.67131208268142,-104.4790126909196,-29.169920125651903,142.67131208268142,142.67131208268142,199.54994757728,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,116.14643290533948
2028-10-01,ssp126,50.19879594026714,34.24187426713386,70.86061794751595,-0.9295384798136408,B_trend_capped_persistence_residual,95.83894825556126,-136.51211800000002,-76.16655499999999,95.83894825556126,130.65589,146.0377441958284,-102.27024373286616,-25.96775905973285,146.0377441958284,146.0377441958284,201.51650794751595,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,119.73240697084596
2028-11-01,ssp126,51.243159713918175,42.05010412116802,57.085875211933256,-0.9295384798136408,B_trend_capped_persistence_residual,96.00869500436346,-136.51211800000002,-76.16655499999999,96.00869500436346,130.65589,147.25185471828163,-94.462013878832,-24.923395286081814,147.25185471828163,147.25185471828163,187.74176521193328,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,124.4472848000287
2028-12-01,ssp126,51.23331167970181,45.28458356175068,51.312314530299005,-0.9295384798136408,B_trend_capped_persistence_residual,96.1729660515914,-136.51211800000002,-76.16655499999999,96.1729660515914,130.65589,147.4062777312932,-91.22753443824934,-24.93324332029817,147.4062777312932,147.4062777312932,181.968204530299,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,128.6153197006198
2029-01-01,ssp126,52.4512975582674,46.10836637780658,53.24963789994168,-0.9295384798136408,B_trend_capped_persistence_residual,96.34271280039356,-136.51211800000002,-76.16655499999999,96.34271280039356,130.65589,148.79401035866096,-90.40375162219344,-23.71525744173259,148.79401035866096,148.79401035866096,183.9055278999417,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,132.1526684013509
2029-02-01,ssp126,49.26787560363603,44.207513426560766,51.312314530299005,-0.9295384798136408,B_trend_capped_persistence_residual,96.51245954919575,-136.51211800000002,-76.16655499999999,96.51245954919575,130.65589,145.7803351528318,-92.30460457343924,-26.89867939636396,145.7803351528318,145.7803351528318,181.968204530299,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,134.96306476332165
2029-03-01,ssp126,29.051464871629605,3.2788596180181537,47.27486456753084,-0.9295384798136408,B_trend_capped_persistence_residual,96.66577919327516,-136.51211800000002,-76.16655499999999,96.66577919327516,130.65589,125.71724406490476,-133.23325838198187,-47.11509012837038,125.71724406490476,125.71724406490476,177.93075456753084,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,135.13807255105704
2029-04-01,ssp126,29.6178361508426,20.751798517263303,41.70565818966026,-0.9295384798136408,B_trend_capped_persistence_residual,96.83552594207735,-136.51211800000002,-76.16655499999999,96.83552594207735,130.65589,126.45336209291996,-115.76031948273672,-46.54871884915739,126.45336209291996,126.45336209291996,172.36154818966023,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,135.9389988916366
2029-05-01,ssp126,23.00701443461061,4.492003260445783,31.429261214421896,-0.9295384798136408,B_trend_capped_persistence_residual,96.99979698930528,-136.51211800000002,-76.16655499999999,96.99979698930528,130.65589,120.00681142391588,-132.02011473955423,-53.15954056538938,120.00681142391588,120.00681142391588,162.0851512144219,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,136.45101767785573
2029-06-01,ssp126,14.375281440697943,3.523882866471052,23.008694670464266,-0.9295384798136408,B_trend_capped_persistence_residual,97.16954373810746,-136.51211800000002,-76.16655499999999,97.16954373810746,130.65589,111.5448251788054,-132.98823513352897,-61.79127355930204,111.5448251788054,111.5448251788054,153.66458467046425,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,136.29987789825074
2029-07-01,ssp126,26.038692127556704,6.3935386919303046,46.40791209883895,-0.9295384798136408,B_trend_capped_persistence_residual,97.3338147853354,-136.51211800000002,-76.16655499999999,97.3338147853354,130.65589,123.37250691289208,-130.1185793080697,-50.12786287244329,123.37250691289208,123.37250691289208,177.06380209883895,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,135.94907067391733
2029-08-01,ssp126,37.852434898174245,15.749129950672891,55.41109036619617,-0.9295384798136408,B_trend_capped_persistence_residual,97.5035615341376,-136.51211800000002,-76.16655499999999,97.5035615341376,130.65589,135.35599643231183,-120.76298804932712,-38.31412010182574,135.35599643231183,135.35599643231183,186.06698036619616,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,135.0326900287773
2029-09-01,ssp126,30.38356276085449,2.682610587093225,65.1262840810214,-0.9295384798136408,B_trend_capped_persistence_residual,97.67330828293976,-136.51211800000002,-76.16655499999999,97.67330828293976,130.65589,128.05687104379427,-133.8295074129068,-45.7829922391455,128.05687104379427,128.05687104379427,195.7821740810214,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,133.81481994220334
2029-10-01,ssp126,36.758003813032815,3.0788096161541856,65.8666064052632,-0.9282038990844096,B_trend_capped_persistence_residual,97.8375793301677,-136.51211800000002,-76.16655499999999,97.8375793301677,130.65589,134.5955831432005,-133.43330838384583,-39.40855118696717,134.5955831432005,134.5955831432005,196.5224964052632,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,132.86130652115102
2029-11-01,ssp126,33.08988443932737,7.923439960378001,53.0012840304387,-0.9238781180063126,B_trend_capped_persistence_residual,98.0073260789699,-136.51211800000002,-76.16655499999999,98.0073260789699,130.65589,131.09721051829726,-128.588678039622,-43.07667056067262,131.09721051829726,131.09721051829726,183.65717403043868,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,131.51508617115232
2029-12-01,ssp126,38.927367787481096,5.081696911081172,59.42604980185554,-0.9145085355912244,B_trend_capped_persistence_residual,98.1715971261978,-136.51211800000002,-76.16655499999999,98.1715971261978,130.65589,137.0989649136789,-131.43042108891885,-37.23918721251889,137.0989649136789,137.0989649136789,190.08193980185555,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,130.65614343635113
2030-01-01,ssp126,32.19944929516138,6.233224121058795,51.12196617885317,-0.8956327417901782,B_trend_capped_persistence_residual,98.341343875,-136.51211800000002,-76.16655499999999,98.341343875,130.65589,130.54079317016138,-130.27889387894123,-43.96710570483861,130.54079317016138,130.54079317016138,181.7778561788532,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,129.13504200397617
2030-02-01,ssp126,30.448707080951262,7.146713701567607,47.476619512872766,-0.8806938195847005,B_trend_capped_persistence_residual,98.5110906238022,-136.51211800000002,-76.16655499999999,98.5110906238022,130.65589,128.95979770475347,-129.3654042984324,-45.71784791904872,128.95979770475347,128.95979770475347,178.13250951287276,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,127.73333054996964
2030-03-01,ssp126,22.52914287502028,6.303537667815389,41.42992761420171,-0.8615094269657184,B_trend_capped_persistence_residual,98.6644102678816,-136.51211800000002,-76.16655499999999,98.6644102678816,130.65589,121.19355314290188,-130.20858033218462,-53.6374121249797,121.19355314290188,121.19355314290188,172.08581761420172,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,127.3563563064694
2030-04-01,ssp126,26.05629714586765,8.364225287147313,41.42992761420171,-0.8445796249447152,B_trend_capped_persistence_residual,98.8341570166838,-136.51211800000002,-76.16655499999999,98.8341570166838,130.65589,124.89045416255144,-128.1478927128527,-50.11025785413234,124.89045416255144,124.89045416255144,172.08581761420172,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,127.2261139789387
2030-05-01,ssp126,27.10443183135436,3.2216319896836847,55.05672798881448,-0.829763136516934,B_trend_capped_persistence_residual,98.99842806391172,-136.51211800000002,-76.16655499999999,98.99842806391172,130.65589,126.10285989526608,-133.29048601031633,-49.06212316864563,126.10285989526608,126.10285989526608,185.7126179888145,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,127.73411801821788
2030-06-01,ssp126,34.87816251514888,3.2216319896836847,62.91209394512818,-0.8018711452236407,B_trend_capped_persistence_residual,99.1681748127139,-136.51211800000002,-76.16655499999999,99.1681748127139,130.65589,134.04633732786277,-133.29048601031633,-41.28839248485111,134.04633732786277,134.04633732786277,193.56798394512816,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,129.6092440306393
2030-07-01,ssp126,36.544018998579205,4.428786578539228,53.976920943538495,-0.7618201114500976,B_trend_capped_persistence_residual,99.33244585994184,-136.51211800000002,-76.16655499999999,99.33244585994184,130.65589,135.87646485852105,-132.0833314214608,-39.622536001420784,135.87646485852105,135.87646485852105,184.6328109435385,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,130.6512405261084
2030-08-01,ssp126,51.87096466270219,29.72344850296202,72.21406015942394,-0.6914142399012845,B_trend_capped_persistence_residual,99.50219260874402,-136.51211800000002,-76.16655499999999,99.50219260874402,130.65589,151.37315727144622,-106.788669497038,-24.2955903372978,151.37315727144622,151.37315727144622,202.86995015942392,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,131.9860039293696
2030-09-01,ssp126,45.33191006870236,23.127947699059423,69.34920430005843,-0.624959753191174,B_trend_capped_persistence_residual,99.6719393575462,-136.51211800000002,-76.16655499999999,99.6719393575462,130.65589,145.00384942624856,-113.3841703009406,-30.834644931297625,145.00384942624856,145.00384942624856,200.00509430005843,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,133.39825212790743
2030-10-01,ssp126,40.787359243203575,18.222968460698457,69.34920430005843,-0.5546103332064372,B_trend_capped_persistence_residual,99.83621040477414,-136.51211800000002,-76.16655499999999,99.83621040477414,130.65589,140.62356964797772,-118.28914953930156,-35.37919575679641,140.62356964797772,140.62356964797772,200.00509430005843,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,133.9005843366389
2030-11-01,ssp126,39.755793711862005,15.50623577882692,65.8666064052632,-0.4876708732031272,B_trend_capped_persistence_residual,100.00595715357632,-136.51211800000002,-76.16655499999999,100.00595715357632,130.65589,139.76175086543833,-121.0058822211731,-36.410761288137984,139.76175086543833,139.76175086543833,196.5224964052632,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,134.62262936556732
2030-12-01,ssp126,38.44248134085428,16.868354257140236,59.42604980185554,-0.4237219501592673,B_trend_capped_persistence_residual,100.17022820080425,-136.51211800000002,-76.16655499999999,100.17022820080425,130.65589,138.61270954165852,-119.64376374285978,-37.72407365914571,138.61270954165852,138.61270954165852,190.08193980185555,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,134.74877475123228
2031-01-01,ssp126,36.09551260204333,13.300950477641166,54.1881892524236,-0.361382302720899,B_trend_capped_persistence_residual,100.33997494960644,-136.51211800000002,-76.16655499999999,100.33997494960644,130.65589,136.43548755164977,-123.21116752235883,-40.07104239795666,136.43548755164977,136.43548755164977,184.8440792524236,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,135.239999283023
2031-02-01,ssp126,19.71228171224863,-2.298314080218748,27.798420028570867,-0.3035100605626511,B_trend_capped_persistence_residual,100.50972169840864,-136.51211800000002,-76.16655499999999,100.50972169840864,130.65589,120.22200341065724,-138.81043208021876,-56.45427328775136,120.22200341065724,120.22200341065724,158.45431002857086,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,134.51184975851496
2031-03-01,ssp126,15.66799135894859,-2.231620951297563,25.27629984940281,-0.2534072521058939,B_trend_capped_persistence_residual,100.66304134248804,-136.51211800000002,-76.16655499999999,100.66304134248804,130.65589,116.3310327014366,-138.7437389512976,-60.4985636410514,116.3310327014366,116.3310327014366,155.93218984940282,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,134.1066397217262
2031-04-01,ssp126,21.87287899108959,-2.546005807421144,47.09806185239589,-0.2103206704580292,B_trend_capped_persistence_residual,100.8327880912902,-136.51211800000002,-76.16655499999999,100.8327880912902,130.65589,122.7056670823798,-139.05812380742117,-54.2936760089104,122.7056670823798,122.7056670823798,177.7539518523959,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,133.9245741317119
2031-05-01,ssp126,15.976950570829525,-4.225894984552287,31.88443218863489,-0.1554723317366991,B_trend_capped_persistence_residual,100.99705913851814,-136.51211800000002,-76.16655499999999,100.99705913851814,130.65589,116.97400970934768,-140.7380129845523,-60.18960442917047,116.97400970934768,116.97400970934768,162.5403221886349,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,133.16383661621867
2031-06-01,ssp126,32.52643453688178,-4.225894984552287,65.74413145260593,-0.1316801057548247,B_trend_capped_persistence_residual,101.16680588732034,-136.51211800000002,-76.16655499999999,101.16680588732034,130.65589,133.69324042420212,-140.7380129845523,-43.64012046311821,133.69324042420212,133.69324042420212,196.40002145260596,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,133.13441187424698
2031-07-01,ssp126,25.87884619653855,4.778096860547639,47.449795400065454,-0.1234056178621406,B_trend_capped_persistence_residual,101.33107693454826,-136.51211800000002,-76.16655499999999,101.33107693454826,130.65589,127.2099231310868,-131.73402113945238,-50.28770880346144,127.2099231310868,127.2099231310868,178.10568540006545,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,132.41220006362747
2031-08-01,ssp126,24.990767894013896,6.680147730052008,50.50290532419942,-0.1234056178621406,B_trend_capped_persistence_residual,101.50082368335045,-136.51211800000002,-76.16655499999999,101.50082368335045,130.65589,126.49159157736436,-129.83197026994802,-51.17578710598609,126.49159157736436,126.49159157736436,181.15879532419945,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,130.3387362557873
2031-09-01,ssp126,32.10901797556881,8.762575900092688,65.35479917934614,-0.1234056178621406,B_trend_capped_persistence_residual,101.67057043215264,-136.51211800000002,-76.16655499999999,101.67057043215264,130.65589,133.77958840772146,-127.74954209990732,-44.05753702443118,133.77958840772146,133.77958840772146,196.01068917934612,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,129.40338117091002
2031-10-01,ssp126,32.781288989864024,3.912341540921668,59.72784173850658,-0.1234056178621406,B_trend_capped_persistence_residual,101.83484147938056,-136.51211800000002,-76.16655499999999,101.83484147938056,130.65589,134.61613046924458,-132.59977645907836,-43.385266010135965,134.61613046924458,134.61613046924458,190.38373173850655,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,128.90276123934896
2031-11-01,ssp126,31.68810699052212,15.186682850559578,46.057460878249536,-0.1234056178621406,B_trend_capped_persistence_residual,102.00458822818275,-136.51211800000002,-76.16655499999999,102.00458822818275,130.65589,133.69269521870487,-121.32543514944044,-44.47844800947787,133.69269521870487,133.69269521870487,176.71335087824954,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,128.39700660212114
2031-12-01,ssp126,27.81007408278884,12.25155280509217,44.36922237629858,-0.1234056178621406,B_trend_capped_persistence_residual,102.16885927541068,-136.51211800000002,-76.16655499999999,102.16885927541068,130.65589,129.97893335819953,-124.26056519490784,-48.35648091721114,129.97893335819953,129.97893335819953,175.02511237629858,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,127.67752525349958
2032-01-01,ssp126,22.43753535054589,-7.244467016727281,42.867125653720976,-0.1234056178621406,B_trend_capped_persistence_residual,102.33860602421288,-136.51211800000002,-76.16655499999999,102.33860602421288,130.65589,124.77614137475877,-143.75658501672729,-53.7290196494541,124.77614137475877,124.77614137475877,173.52301565372096,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,126.70591307209196
2032-02-01,ssp126,11.78762711502436,-12.069579832285616,41.00596089689213,-0.1208106685438154,B_trend_capped_persistence_residual,102.50835277301506,-136.51211800000002,-76.16655499999999,102.50835277301506,130.65589,114.29597988803944,-148.58169783228564,-64.37892788497562,114.29597988803944,114.29597988803944,171.66185089689213,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,126.2120777785405
2032-03-01,ssp126,16.285796686171558,-3.586139291905897,41.82298242944508,-0.1172874535941098,B_trend_capped_persistence_residual,102.66714811866872,-136.51211800000002,-76.16655499999999,102.66714811866872,130.65589,118.95294480484029,-140.09825729190592,-59.88075831382843,118.95294480484029,118.95294480484029,172.47887242944506,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,126.43057045382412
2032-04-01,ssp126,11.237878508773475,-15.50737271200522,32.39284609754858,-0.1172874535941098,B_trend_capped_persistence_residual,102.83689486747092,-136.51211800000002,-76.16655499999999,102.83689486747092,130.65589,114.0747733762444,-152.01949071200522,-64.92867649122651,114.0747733762444,114.0747733762444,163.04873609754858,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,125.71132931164618
2032-05-01,ssp126,21.725830875406903,0.9456758517424664,42.2325824066745,-0.1172874535941098,B_trend_capped_persistence_residual,103.00116591469884,-136.51211800000002,-76.16655499999999,103.00116591469884,130.65589,124.72699679010574,-135.56644214825755,-54.44072412459309,124.72699679010574,124.72699679010574,172.8884724066745,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,126.35741156837604
2032-06-01,ssp126,20.483256049975136,0.9456758517424664,48.19528549253434,-0.1172874535941098,B_trend_capped_persistence_residual,103.17091266350104,-136.51211800000002,-76.16655499999999,103.17091266350104,130.65589,123.65416871347615,-135.56644214825755,-55.68329895002485,123.65416871347615,123.65416871347615,178.85117549253434,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,125.52082225914886
2032-07-01,ssp126,35.560491747115165,6.468797130661768,53.752656772634616,-0.1092377068071,B_trend_capped_persistence_residual,103.33518371072896,-136.51211800000002,-76.16655499999999,103.33518371072896,130.65589,138.8956754578441,-130.04332086933826,-40.60606325288482,138.8956754578441,138.8956754578441,184.40854677263465,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,126.4946349530453
2032-08-01,ssp126,35.16590446191011,-11.0728063205613,68.89405757728,-0.0512821974429383,B_trend_capped_persistence_residual,103.50493045953117,-136.51211800000002,-76.16655499999999,103.50493045953117,130.65589,138.67083492144127,-147.58492432056133,-41.00065053808988,138.67083492144127,138.67083492144127,199.54994757728,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,127.50957189838503
2032-09-01,ssp126,53.27094541989783,46.6463005101328,72.21406015942394,-0.0512821974429383,B_trend_capped_persistence_residual,103.67467720833334,-136.51211800000002,-76.16655499999999,103.67467720833334,130.65589,156.94562262823115,-89.86581748986723,-22.89560958010216,156.94562262823115,156.94562262823115,202.86995015942392,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,129.44007475009417
2032-10-01,ssp126,64.78500677560396,54.74543997670007,71.44575144354472,-0.0386415398583215,B_trend_capped_persistence_residual,103.83894825556126,-136.51211800000002,-76.16655499999999,103.83894825556126,130.65589,168.62395503116522,-81.76667802329995,-11.381548224396028,168.62395503116522,168.62395503116522,202.10164144354476,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,132.27406013025424
2032-11-01,ssp126,57.26454008396245,45.54899097891625,72.30182868818453,-0.0127647457444178,B_trend_capped_persistence_residual,104.00869500436346,-136.51211800000002,-76.16655499999999,104.00869500436346,130.65589,161.27323508832592,-90.96312702108376,-18.902014916037537,161.27323508832592,161.27323508832592,202.9577186881845,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,134.57243845272265
2032-12-01,ssp126,54.269756467289575,43.51396356273196,77.57083958505169,0.0172035451627381,B_trend_capped_persistence_residual,104.1729660515914,-136.51211800000002,-76.16655499999999,104.1729660515914,130.65589,158.44272251888097,-92.99815443726806,-21.896798532710413,158.44272251888097,158.44272251888097,208.2267295850517,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,136.94442088277944
2033-01-01,ssp126,45.38672907140397,33.57981392658113,57.73835582700323,0.0454729676468874,B_trend_capped_persistence_residual,104.34271280039356,-136.51211800000002,-76.16655499999999,104.34271280039356,130.65589,149.72944187179755,-102.93230407341888,-30.77982592859602,149.72944187179755,149.72944187179755,188.39424582700323,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,139.023862590866
2033-02-01,ssp126,47.55130187523216,33.57981392658113,76.12740392253801,0.0684651693623111,B_trend_capped_persistence_residual,104.51245954919575,-136.51211800000002,-76.16655499999999,104.51245954919575,130.65589,152.06376142442792,-102.93230407341888,-28.615253124767825,152.06376142442792,152.06376142442792,206.783293922538,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,142.1711777188984
2033-03-01,ssp126,44.84599119467437,25.823779950890007,76.09272669898664,0.0910018898196066,B_trend_capped_persistence_residual,104.66577919327516,-136.51211800000002,-76.16655499999999,104.66577919327516,130.65589,149.51177038794953,-110.68833804911,-31.32056380532562,149.51177038794953,149.51177038794953,206.74861669898664,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,144.71774651749084
2033-04-01,ssp126,32.16361942003506,16.10547358587844,45.81767717736441,0.1239709449187915,B_trend_capped_persistence_residual,104.83552594207735,-136.51211800000002,-76.16655499999999,104.83552594207735,130.65589,136.99914536211242,-120.40664441412156,-44.00293557996493,136.99914536211242,136.99914536211242,176.4735671773644,assumption-explicit total TWSA scenario reconstruction; not deterministic forecast,146.6281108496465
