scenario,scenario_label,lat,lon,delta_wb2_median_mm_month,models_matching_median_sign,sign_agreement_fraction,sign_agreement_class
ssp245,SSP2-4.5,37.875,115.375,-0.0336046954425199,3,0.5,mixed sign
ssp245,SSP2-4.5,37.875,115.625,-0.1273365135490043,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,37.875,115.875,-0.412975219509442,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,37.875,116.125,-0.3936336874049346,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,37.875,116.375,-0.3940982106895703,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,37.875,116.625,-0.3214670562210271,3,0.5,mixed sign
ssp245,SSP2-4.5,37.875,116.875,-0.3110871862838595,3,0.5,mixed sign
ssp245,SSP2-4.5,37.875,117.125,-0.7433965687903448,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,37.875,117.375,-0.6721447907288209,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,37.875,117.625,-1.070225202225254,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,37.875,117.875,-1.070225202225228,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,37.875,118.125,-3.0630245554698123,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.125,113.875,-0.0107817205422593,3,0.5,mixed sign
ssp245,SSP2-4.5,38.125,114.125,-0.0993674822951291,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.125,114.375,0.0422442154933238,3,0.5,mixed sign
ssp245,SSP2-4.5,38.125,114.625,-0.0051582376444496,3,0.5,mixed sign
ssp245,SSP2-4.5,38.125,114.875,-0.0051582376443946,3,0.5,mixed sign
ssp245,SSP2-4.5,38.125,115.125,-0.0047465122538001,3,0.5,mixed sign
ssp245,SSP2-4.5,38.125,115.375,0.0219313870551847,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.125,115.625,-0.1273365135490083,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.125,115.875,-0.1719300453099486,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.125,116.125,-0.265766701308376,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.125,116.375,-0.272022479620897,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.125,116.625,-0.3345210058245995,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.125,116.875,-0.3333421441867936,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.125,117.125,-0.6216557056918557,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.125,117.375,-0.5840378268195492,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.125,117.625,-1.0702252022252794,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.125,117.875,-1.0702252022253185,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.375,112.875,0.0731482052055501,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.375,113.375,0.0512954044473294,3,0.5,mixed sign
ssp245,SSP2-4.5,38.375,113.625,0.0512954044473747,3,0.5,mixed sign
ssp245,SSP2-4.5,38.375,113.875,0.0384802713179346,3,0.5,mixed sign
ssp245,SSP2-4.5,38.375,114.125,-0.0371842777819528,3,0.5,mixed sign
ssp245,SSP2-4.5,38.375,114.375,0.1291068826092836,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.375,114.625,0.0973806706510611,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.375,114.875,0.0973806706511508,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.375,115.125,0.0973806706511375,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.375,115.375,0.0977196310927919,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.375,115.625,-0.1273365135491,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.375,115.875,-0.1719300453098666,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.375,116.125,-0.2657667012047249,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.375,116.375,-0.2720224796209183,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.375,116.625,-0.602281746349449,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.375,116.875,-0.6269339087474313,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.375,117.125,-0.8029073057722829,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.375,117.375,-0.8029073057723184,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.375,117.625,-1.0702252022252616,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.625,112.875,0.1526173539965531,6,1.0,robust wetting (>=5/6)
ssp245,SSP2-4.5,38.625,113.125,0.1950273822979165,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.625,113.375,0.1716797155821181,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.625,113.625,0.171679715582071,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.625,113.875,0.1123195818668096,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.625,114.125,0.0745644052741836,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.625,114.375,0.1443713983982801,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.625,114.625,0.040131106268114,3,0.5,mixed sign
ssp245,SSP2-4.5,38.625,114.875,0.0326227155188521,3,0.5,mixed sign
ssp245,SSP2-4.5,38.625,115.125,0.0326227155188414,3,0.5,mixed sign
ssp245,SSP2-4.5,38.625,115.375,0.0329616759596751,3,0.5,mixed sign
ssp245,SSP2-4.5,38.625,115.625,-0.1719300453099626,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.625,115.875,-0.1719300453098957,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.625,116.125,-0.2657667011009006,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.625,116.375,-0.2720224796209218,6,1.0,robust drying (>=5/6)
ssp245,SSP2-4.5,38.625,116.625,-0.487163890328151,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.625,116.875,-0.6269339087473913,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.625,117.125,-0.7867650397344241,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.625,117.375,-0.7868430195956311,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.875,112.625,0.222598113940962,6,1.0,robust wetting (>=5/6)
ssp245,SSP2-4.5,38.875,112.875,0.2225981139409638,6,1.0,robust wetting (>=5/6)
ssp245,SSP2-4.5,38.875,113.125,0.2375227121304304,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.875,113.375,0.1716797155820719,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.875,113.625,0.1716797155820373,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.875,113.875,0.112319581678792,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.875,114.125,0.0745644054510155,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.875,114.375,0.1443713983982499,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.875,114.625,-0.0908542597098764,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.875,114.875,-0.1719300453099528,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.875,115.125,-0.1719300453099537,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.875,115.375,-0.1719300453099448,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.875,115.625,-0.1719300453099561,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,38.875,115.875,-0.2409154052554551,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.875,116.125,-0.3347520609423977,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.875,116.375,-0.3410078395663727,6,1.0,robust drying (>=5/6)
ssp245,SSP2-4.5,38.875,116.625,-0.6269339087474011,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.875,116.875,-0.7857286082749066,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.875,117.125,-0.766257387078312,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,38.875,117.375,-0.7662573870782712,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,39.125,112.625,0.219032637463604,5,0.8333333333333334,robust wetting (>=5/6)
ssp245,SSP2-4.5,39.125,112.875,0.2190326374636768,5,0.8333333333333334,robust wetting (>=5/6)
ssp245,SSP2-4.5,39.125,113.125,0.125347304648236,3,0.5,mixed sign
ssp245,SSP2-4.5,39.125,113.375,0.0807727218176008,3,0.5,mixed sign
ssp245,SSP2-4.5,39.125,113.625,0.0798492730408435,3,0.5,mixed sign
ssp245,SSP2-4.5,39.125,113.875,0.0794941070238985,3,0.5,mixed sign
ssp245,SSP2-4.5,39.125,114.125,0.1029762073757254,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.125,114.375,0.1735645750474708,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.125,114.625,-0.1345261330428595,3,0.5,mixed sign
ssp245,SSP2-4.5,39.125,114.875,-0.2078254900137786,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.125,115.125,-0.2090457136654313,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.125,115.375,-0.2092897553771076,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.125,115.625,-0.2307900789410435,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.125,115.875,-0.2759848664132489,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,39.125,116.125,-0.317831489835942,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,39.125,116.375,-0.326964807670707,6,1.0,robust drying (>=5/6)
ssp245,SSP2-4.5,39.125,116.625,-0.5720443855871915,6,1.0,robust drying (>=5/6)
ssp245,SSP2-4.5,39.125,116.875,-0.7857286082749333,6,1.0,robust drying (>=5/6)
ssp245,SSP2-4.5,39.125,117.125,-0.7662573870782974,6,1.0,robust drying (>=5/6)
ssp245,SSP2-4.5,39.125,117.375,-0.7662573870782912,6,1.0,robust drying (>=5/6)
ssp245,SSP2-4.5,39.125,117.625,-1.0072696551535132,6,1.0,robust drying (>=5/6)
ssp245,SSP2-4.5,39.125,118.375,-1.1897237067986275,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,39.375,112.625,0.219032637463532,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,112.875,0.2190326374635534,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,113.125,0.1980234138689156,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,113.375,0.386094059395714,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,113.625,0.3860197066221911,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,113.875,0.3860940593957016,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,114.125,0.3869433986720008,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,114.375,0.3889835247757442,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,114.625,-0.0747714491955102,3,0.5,mixed sign
ssp245,SSP2-4.5,39.375,114.875,-0.0747714491955102,3,0.5,mixed sign
ssp245,SSP2-4.5,39.375,115.125,-0.0748182832017949,3,0.5,mixed sign
ssp245,SSP2-4.5,39.375,115.375,-0.0762249617130965,3,0.5,mixed sign
ssp245,SSP2-4.5,39.375,115.625,-0.1464212489356704,3,0.5,mixed sign
ssp245,SSP2-4.5,39.375,115.875,-0.3229791509466295,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,116.125,-0.3229791509466087,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,116.375,-0.3229791509465949,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,116.625,-0.3274350949460403,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,116.875,-0.6220958638740017,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,117.125,-0.6026246426774742,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,117.375,-0.6026246426774537,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,117.625,-0.6026246426775124,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,117.875,-0.60262464267742,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,118.125,-0.5409172450262281,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,118.375,-0.0143164068808325,3,0.5,mixed sign
ssp245,SSP2-4.5,39.375,118.625,-0.4728602297332462,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,118.875,-1.3854564028368763,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.375,119.125,-1.3854564028368284,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,112.625,-0.2269288336577126,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,112.875,-0.2279627963583532,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,113.125,0.0014512941607289,3,0.5,mixed sign
ssp245,SSP2-4.5,39.625,113.375,0.2429420251892819,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,113.625,0.243634480722771,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,113.875,0.2436344807227142,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,114.125,0.2433852427940097,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,114.375,-0.0152882976221766,3,0.5,mixed sign
ssp245,SSP2-4.5,39.625,114.625,-0.1448764939376037,3,0.5,mixed sign
ssp245,SSP2-4.5,39.625,114.875,-0.1448764939376583,3,0.5,mixed sign
ssp245,SSP2-4.5,39.625,115.125,-0.144876493937665,3,0.5,mixed sign
ssp245,SSP2-4.5,39.625,115.375,-0.1462624419277789,3,0.5,mixed sign
ssp245,SSP2-4.5,39.625,115.625,-0.1966204994839251,3,0.5,mixed sign
ssp245,SSP2-4.5,39.625,115.875,-0.2733802479691638,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,116.125,-0.2735387343380022,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,116.375,-0.2735387343379694,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,116.625,-0.2778361920283285,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,116.875,-0.4417546378673906,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,117.125,-0.5760593376278822,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,117.375,-0.5770483608022785,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,117.625,-0.5770483608023238,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,117.875,-0.5760593376276637,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,118.125,-1.5015927587409723,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,118.375,-1.6612861897584426,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.625,118.625,-1.6604047674344191,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,39.625,118.875,-3.024221349643488,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,39.625,119.125,-3.025102771967409,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,39.875,112.875,-0.2623089216859073,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,113.125,-0.3895436876967348,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,113.375,0.1366818578091315,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,113.625,0.1366818578091937,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,113.875,0.1366818578091395,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,114.125,0.1371250754173623,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,114.375,-0.2122608862194006,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,114.625,-0.2982280629452032,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,114.875,-0.2982280629452081,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,115.125,-0.2982280629452543,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,115.375,-0.2982280629452472,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,115.625,-0.2736450270191444,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,115.875,-0.2490619910929172,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,116.125,-0.2490619910927041,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,116.375,-0.2490619910927836,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,116.625,-0.2535179352113095,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,116.875,-0.3544998211164805,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,117.125,-0.4242901068404217,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,117.375,-0.4242901068404057,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,117.625,-0.4242901068403837,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,117.875,-0.4242901068404108,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,118.125,-0.4531549287677869,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,118.375,-0.4820197506953187,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,39.875,118.625,-0.4820197506952928,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,39.875,118.875,-1.797646625244428,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,39.875,119.125,-1.797646625244428,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,39.875,119.375,-3.5390119293223705,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,40.125,112.875,-0.262308921685918,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,113.125,-0.3895436876967897,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,113.375,0.136681857809207,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,113.625,0.1366818578090933,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,113.875,0.1366818578091218,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,114.125,0.137125075420764,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,114.375,-0.2122608862193793,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,114.625,-0.298228062945272,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,114.875,-0.2982280629452472,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,115.125,-0.2982280629451512,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,115.375,-0.2982280629451006,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,115.625,-0.2736450270190267,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,115.875,-0.2490619910927267,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,116.125,-0.2490619910927831,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,116.375,-0.2490619910928249,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,116.625,-0.2535179352713019,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,116.875,-0.3544998211163268,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,117.125,-0.4242901068403883,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,117.375,-0.4242901068403415,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,117.625,-0.4242901068403646,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,117.875,-0.4242901068403812,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,118.125,-0.4531549287678171,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,118.375,-0.4820197506953065,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.125,118.625,-0.4820197506953152,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,40.125,118.875,-1.797646625244255,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,40.125,119.125,-1.797646625244422,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,40.125,119.375,-3.539011929322336,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,40.375,113.125,-0.3895436876968006,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,113.375,0.2493685725785996,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,113.625,0.2491264417829275,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,113.875,0.2493685725787573,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,114.125,0.2233727815800081,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,114.375,-0.2122608862194752,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,114.625,-0.2982280629452392,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,114.875,-0.2982280629451974,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,115.125,-0.2982280629452574,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,115.375,-0.2982280629451299,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,115.625,-0.2736450270189277,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,115.875,-0.2490619910927338,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,116.125,-0.2490619910927893,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,116.375,-0.2490619910928959,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,116.625,-0.2535179353312404,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,116.875,-0.3544998211161354,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,117.125,-0.4242901068403837,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,117.375,-0.4242901068401901,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,117.625,-0.4242901068402784,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,117.875,-0.4242901068403812,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,118.125,-0.4531549287678997,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,118.375,-0.482019750695333,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.375,118.625,-0.4820197506953187,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,40.375,118.875,-0.9173248916150404,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,40.375,119.125,-0.9213046223851666,5,0.8333333333333334,robust drying (>=5/6)
ssp245,SSP2-4.5,40.625,113.625,0.0386261370205736,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,113.875,0.0534822286065093,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,114.125,0.0249946954874,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,114.375,-0.134748319347147,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,114.875,-0.1347483193471532,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,115.125,-0.134748319347147,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,115.375,-0.0718865428081221,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,115.625,-0.0766249140160031,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,115.875,-0.2067847781716763,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.625,116.125,-0.2068859903391078,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.625,116.375,-0.2068859903392965,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.625,116.625,-0.2112407224702739,4,0.6666666666666666,mixed sign
ssp245,SSP2-4.5,40.625,116.875,-0.2013046143752785,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,117.125,-0.2013046143753121,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,117.375,-0.201304614375273,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,117.625,-0.1790827322549175,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,117.875,-0.1716754366175783,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,118.125,-0.1716754366176369,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,118.375,-0.1716754366175783,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,118.625,-0.1699066998193112,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,118.875,-0.1699066998186773,3,0.5,mixed sign
ssp245,SSP2-4.5,40.625,119.125,-0.1691577703486193,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,113.875,0.0592038078701375,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,114.125,0.0249946950773733,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,114.875,-0.134748319347147,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,115.125,-0.134748319347115,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,115.375,-0.0718865429695121,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,115.625,-0.0558233672319108,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,115.875,-0.2021686550112935,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,116.125,-0.2021686550111701,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,116.375,-0.2021686550111101,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,116.625,-0.2066245993697202,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,116.875,-0.2013046143753112,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,117.125,-0.2013046143753345,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,117.375,-0.2013046143752153,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,117.625,-0.1790827323118853,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,117.875,-0.1716754366175703,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,118.125,-0.1716754366175312,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,118.375,-0.1716754366178305,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,118.625,-0.1350279250798165,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,118.875,-0.1350279250798165,3,0.5,mixed sign
ssp245,SSP2-4.5,40.875,119.125,-0.1350279250798165,3,0.5,mixed sign
ssp245,SSP2-4.5,41.125,116.375,-0.2021686550111656,3,0.5,mixed sign
ssp245,SSP2-4.5,41.125,116.625,-0.2066245994298907,3,0.5,mixed sign
ssp245,SSP2-4.5,41.125,116.875,-0.2013046143752925,3,0.5,mixed sign
ssp245,SSP2-4.5,41.125,117.125,-0.2013046143753849,3,0.5,mixed sign
